Num_ID	Leaf	Num_ID.x	Directory	GSL_Plates_Run	GSL_Plate	HPLC_PlatePosition	HPLC_Plate	HPLC_Col	HPLC_Row	Plate_Pos	Exp_Tray.x	Geno1	Surface1	Iso1	Treatment	X3MSO	Q3MSO	X4MSO	Q4MSO	X5MSO	Q5MSO	X7MSO	Q7MSO	X4MT	Q4MT	X8MSO	Q8MSO	I3M	QI3M	X4MI3M	Q4MI3M	X6MSO	Q6MSO	X4OHI3M	Q_4OHI3M	P3m_like	QL_3MSO	QL_4MSO	QL_5MSO	QL_6MSO	QL_7MSO	QL_4MT	QL_8MSO	QL_I3M	QL_4MI3M	QL_4OHI3M	Num_ID.y	Genotype	IsoSur	Isolate	Surface	Image	Exp_Tray.y	Image_Num	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw	LEFcm	LEScm	RemainLFcm	LESPropcm	LEFYlwcm	LEFGrncm	LesPercm
33	T12-Cyp79-D-02_04_20	186	CC_FEB42019-1FF-4601.D	P9P14	P09	P1-F-06	P1	F	6	GSL_P09-F-6	T12	Cyp79	D	02_04_20	Treatment	0	0	35.58598	0.000125963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.65679	0	0.001007707	0	0	0	0	0	0	0	0	37	Cyp79	02_04_20-D	02_04_20	Down	T12_IMG_4102	T12	4102	1528.139158	1211.583158	137.2377278	0.75906349	-0.043944296	9500	345	55.04525416	9.039144187	38.91884101	9500	15358	0.618570126	672	3231	276	2770	1.930211748	1.193971325	0.736240423	7.77E-05	0.406075932	0.084457761	3.867713004
34	T12-Cyp79-D-Apple517	215	CC_FEB42019-1HK-8801.D	P9P14	P09	P1-H-11	P1	H	11	GSL_P09-H-11	T12	Cyp79	D	Apple517	Treatment	0	0	448.9252	0.001589056	0	0	0	0	0	0	93.56728	0.000387663	0	0	0	0	0	0	0	0	10.86191	0	0.012712449	0	0	0	0	0.003101303	0	0	0	36	Cyp79	Apple517-D	Apple517	Down	T12_IMG_4102	T12	4102	3713.971621	1206.290996	114.5391743	0.760727256	-0.140871356	6519	296	46.11760993	8.320257384	30.61564551	6519	12899	0.505388015	2280	2648	1562	4152	1.621161696	0.819315691	0.801846005	6.35E-05	0.332803797	0.286553118	3.31838565
35	T12-Cyp79-D-Ctrl	208	CC_FEB42019-1HD-3201.D	P9P14	P09	P1-H-04	P1	H	4	GSL_P09-H-4	T12	Cyp79	D	Ctrl	Control	32.99103	0.00015878	721.9198	0.002555372	23.24581	7.82E-05	18.45728	7.65E-05	64.03875	0.000218202	217.46115	0.000900973	0	0	0	0	0	0	0	0	0	0.001270237	0.020442979	0.000625411	0	0.00061177	0.001745615	0.007207786	0	0	0	40	Cyp79	Ctrl-D	Ctrl	Down	T12_IMG_4102	T12	4102	777	1266	10.64229425	4.06E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	8448	0.010535038	4690	3571	0	43	1.061754711	0.011185626	1.050569084	1.32E-06	0.448807537	0.589444791	0.313901345
36	T12-Cyp79-U-01_05_16	175	CC_FEB42019-1EG-5301.D	P9P14	P09	P1-E-07	P1	E	7	GSL_P09-E-7	T12	Cyp79	U	01_05_16	Treatment	0	0	325.53922	0.001152308	0	0	14.66016	6.07E-05	0	0	56.01033	0.000232059	0	0	0	0	0	0	0	0	20.34284	0	0.009218464	0	0	0.000485913	0	0.001856472	0	0	0	33	Cyp79	01_05_16-U	01_05_16	Up	T12_IMG_4102	T12	4102	1853.623046	1228.752741	88.4449131	0.697627243	0.331319452	4287	223	36.70981281	5.513931293	24.7152323	4287	16245	0.263896584	6632	4589	115	3645	2.041690965	0.53879527	1.502895695	3.32E-05	0.57675099	0.833517666	2.5
37	T12-Cyp79-U-02_04_12	153	CC_FEB42019-1CI-6701.D	P9P14	P09	P1-C-09	P1	C	9	GSL_P09-C-9	T12	Cyp79	U	02_04_12	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.14183	0	0	0	0	0	0	0	0	0	0	38	Cyp79	02_04_12-U	02_04_12	Up	T12_IMG_4102	T12	4102	2552.866702	1228.958427	129.8749169	0.81506706	-0.021432798	7577	320	49.54699957	10.03191485	31.67534361	7577	13105	0.578176269	464	2419	411	4070	1.647052022	0.952286392	0.69476563	7.27E-05	0.304022804	0.058316073	3.587443946
38	T12-Cyp79-U-02_04_20	197	CC_FEB42019-1GE-3901.D	P9P14	P09	P1-G-05	P1	G	5	GSL_P09-G-5	T12	Cyp79	U	02_04_20	Treatment	0	0	19.78092	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.03117	0	0.000560147	0	0	0	0	0	0	0	0	32	Cyp79	02_04_20-U	02_04_20	Up	T12_IMG_4102	T12	4102	1157.338945	1185.31435	117.1814657	0.703921226	0.097105659	7603	301	49.29584756	6.579873876	38.05966755	7603	14514	0.523839052	1132	4769	0	1533	1.824136822	0.955554103	0.868582718	6.58E-05	0.599373605	0.142271109	3.374439462
39	T12-Cyp79-U-Apple517	131	CC_FEB42019-1AK-8101.D	P9P14	P09	P1-A-11	P1	A	11	GSL_P09-A-11	T12	Cyp79	U	Apple517	Treatment	0	0	224.89777	0.000796068	0	0	0	0	0	0	51.13321	0.000211852	0	0	0	0	0	0	0	0	55.73435	0	0.006368547	0	0	0	0	0.001694819	0	0	0	35	Cyp79	Apple517-U	Apple517	Up	T12_IMG_4102	T12	4102	3332.724048	1192.708925	118.0739124	0.86735078	-0.083763179	5356	292	43.20092504	10.86133846	23.8672649	5356	12492	0.428754403	4329	1984	1564	3455	1.570009451	0.673148465	0.896860987	5.39E-05	0.249351485	0.54407388	3.273542601
40	T12-Cyp79-U-Ctrl	124	CC_FEB42019-1AD-2501.D	P9P14	P09	P1-A-04	P1	A	4	GSL_P09-A-4	T12	Cyp79	U	Ctrl	Control	18.42504	8.87E-05	523.49756	0.001853019	33.45966	0.000112526	35.74662	0.000148103	0	0	111.47128	0.000461842	0	0	0	0	0	0	0	0	46.00516	0.00070941	0.014824153	0.000900207	0	0.001184828	0	0.003694734	0	0	0	39	Cyp79	Ctrl-U	Ctrl	Up	T12_IMG_4102	T12	4102	363	1210.5	11.68246549	0.36396926	1.570796327	100	30	5.193344039	0.281385303	4.716990566	100	16597	0.006025185	15274	1030	0	85	2.085930745	0.012568119	2.073362625	7.57E-07	0.129451628	1.919654528	0.33632287
41	T12-MYB28-D-01_05_16	188	CC_FEB42019-1FH-6201.D	P9P14	P09	P1-F-08	P1	F	8	GSL_P09-F-8	T12	MYB28	D	01_05_16	Treatment	145.91885	0.00070228	6062.20557	0.02145833	540.15295	0.001816551	90.76385	0.000376048	0	0	109.68297	0.000454433	523.30487	0.000597933	476.07471	0.000468937	43.76997	0.00016435	0	0	65.91893	0.005618238	0.171666637	0.014532405	0.001314798	0.003008383	0	0.00363546	0.004783463	0.0037515	0	59	MYB28	01_05_16-D	01_05_16	Down	T12_IMG_4102	T12	4102	2252.578571	1729.295238	34.37677833	0.884346212	-0.177558937	420	76	11.68759974	3.306913536	6.212560996	420	14278	0.029415885	3707	8935	1	242	1.79447606	0.052786101	1.74168996	3.70E-06	1.122961451	0.465900179	0.852017937
42	T12-MYB28-D-02_04_12	166	CC_FEB42019-1DJ-7601.D	P9P14	P09	P1-D-10	P1	D	10	GSL_P09-D-10	T12	MYB28	D	02_04_12	Treatment	45.27359	0.000217893	1789.72937	0.006335087	170.78896	0.000574368	33.15349	0.00013736	0	0	0	0	89.63652	0.000102419	149.4505	0.00014721	0	0	0	0	70.93446	0.001743146	0.0506807	0.004594947	0	0.001098878	0	0	0.000819356	0.00117768	0	56	MYB28	02_04_12-D	02_04_12	Down	T12_IMG_4102	T12	4102	2959.616745	1667.632665	93.69343284	0.867379949	-0.169695064	3392	216	33.36267008	8.195031384	19.54211032	3392	12149	0.279199934	1491	4409	68	1606	1.526900802	0.426310603	1.100590199	3.51E-05	0.554128376	0.187390657	2.421524664
43	T12-MYB28-D-02_04_20	210	CC_FEB42019-1HF-4801.D	P9P14	P09	P1-H-06	P1	H	6	GSL_P09-H-6	T12	MYB28	D	02_04_20	Treatment	88.73015	0.000427041	3266.99829	0.011564162	383.85678	0.001290922	60.05299	0.000248808	0	0	13.58278	5.63E-05	266.64127	0.000304667	153.48129	0.00015118	31.61392	0.000118706	0	0	98.28252	0.003416331	0.092513294	0.010327375	0.000949645	0.001990466	0	0.000450203	0.002437334	0.001209443	0	58	MYB28	02_04_20-D	02_04_20	Down	T12_IMG_4102	T12	4102	1566.108186	1681.041091	89.66898747	0.861332493	0.009626567	3115	214	32.07522856	8.150435787	16.31788815	3115	15598	0.19970509	2037	9274	35	1546	1.960375234	0.391496913	1.56887832	2.51E-05	1.165567375	0.256012588	2.399103139
44	T12-MYB28-D-Apple517	144	CC_FEB42019-1BL-9001.D	P9P14	P09	P1-B-12	P1	B	12	GSL_P09-B-12	T12	MYB28	D	Apple517	Treatment	91.6709	0.000441195	2751.56738	0.009739696	269.65076	0.000906844	58.94591	0.000244221	0	0	18.24086	7.56E-05	327.01498	0.00037365	177.4991	0.000174838	0	0	218.72893	0.00021545	85.40775	0.003529557	0.077917569	0.007254749	0	0.001953772	0	0.000604596	0.002989202	0.001398705	0.001723598	54	MYB28	Apple517-D	Apple517	Down	T12_IMG_4102	T12	4102	3697.352123	1662.014885	105.4256032	0.871909328	-0.001554647	4098	248	37.70538474	10.53525008	19.54435525	4098	14670	0.279345603	1640	6303	157	2110	1.843743088	0.515041525	1.328701562	3.51E-05	0.792168554	0.206117155	2.780269058
45	T12-MYB28-D-Ctrl	137	CC_FEB42019-1BE-3401.D	P9P14	P09	P1-B-05	P1	B	5	GSL_P09-B-5	T12	MYB28	D	Ctrl	Control	160.76889	0.00077375	7446.53613	0.026358431	656.97821	0.002209437	152.94743	0.000633683	0	0	75.61055	0.000313266	538.19733	0.000614949	534.25067	0.000526241	83.87839	0.000314951	142.7332	0.000140593	83.30311	0.006190002	0.210867447	0.017675499	0.002519608	0.005069468	0	0.002506124	0.004919593	0.00420993	0.001124747	60	MYB28	Ctrl-D	Ctrl	Down	T12_IMG_4102	T12	4102	744.5	1725	13.81137569	0.583077503	0	122	34	5.778227814	0.523304912	5.024937811	122	17358	0.007028459	3684	11321	0	5	2.181574132	0.015333105	2.166241026	8.83E-07	1.422836775	0.463009512	0.381165919
46	T12-MYB28-U-01_05_16	199	CC_FEB42019-1GG-5501.D	P9P14	P09	P1-G-07	P1	G	7	GSL_P09-G-7	T12	MYB28	U	01_05_16	Treatment	43.88885	0.000211229	1488.71667	0.005269596	257.27118	0.000865211	68.6533	0.000284441	0	0	29.4754	0.000122121	289.64053	0.000330946	274.59891	0.000270482	25.64296	9.63E-05	0	0	117.68916	0.00168983	0.042156766	0.006921686	0.000770284	0.002275525	0	0.000976967	0.002647567	0.002163857	0	53	MYB28	01_05_16-U	01_05_16	Up	T12_IMG_4102	T12	4102	1877.651261	1657.401261	29.55630853	0.695276588	0.429526937	476	79	11.85295424	1.967210634	7.13022368	476	13962	0.034092537	3107	10199	0	263	1.754760804	0.059824247	1.694936556	4.28E-06	1.281822478	0.390491464	0.885650224
47	T12-MYB28-U-02_04_12	177	CC_FEB42019-1EI-6901.D	P9P14	P09	P1-E-09	P1	E	9	GSL_P09-E-9	T12	MYB28	U	02_04_12	Treatment	81.17485	0.000390679	4400.64014	0.015576903	414.93033	0.001395423	43.9834	0.00018223	0	0	81.51884	0.000337744	337.03787	0.000385103	214.77699	0.000211557	18.87665	7.09E-05	0	0	46.46302	0.003125433	0.124615222	0.011163385	0.000567032	0.001457837	0	0.002701955	0.00308082	0.001692457	0	55	MYB28	02_04_12-U	02_04_12	Up	T12_IMG_4102	T12	4102	2609.425172	1660.504696	52.07810505	0.651494759	-0.109335517	1597	136	22.23173722	2.609304043	17.84369006	1597	13758	0.116077918	5591	3267	0	531	1.72912184	0.200712864	1.528408977	1.46E-05	0.410600454	0.702683545	1.524663677
48	T12-MYB28-U-02_04_20	126	CC_FEB42019-1AF-4101.D	P9P14	P09	P1-A-06	P1	A	6	GSL_P09-A-6	T12	MYB28	U	02_04_20	Treatment	58.40282	0.000281082	2895.90845	0.010250619	304.94424	0.001025537	49.46634	0.000204946	0	0	18.82943	7.80E-05	267.02319	0.000305103	236.17255	0.000232632	27.13366	0.000101883	0	0	93.87211	0.002248654	0.08200495	0.008204293	0.000815063	0.00163957	0	0.000624105	0.002440825	0.001861055	0	52	MYB28	02_04_20-U	02_04_20	Up	T12_IMG_4102	T12	4102	1180.372084	1619.374379	71.95926493	0.744712208	0.244187219	2615	179	28.808727	5.100244457	17.26186923	2615	15371	0.170125561	1826	5918	13	561	1.931845603	0.328656317	1.603189286	2.14E-05	0.743781295	0.229493857	2.006726457
49	T12-MYB28-U-Apple517	155	CC_FEB42019-1CK-8301.D	P9P14	P09	P1-C-11	P1	C	11	GSL_P09-C-11	T12	MYB28	U	Apple517	Treatment	78.22952	0.000376504	2908.46631	0.01029507	272.87732	0.000917695	54.29484	0.000224951	0	0	32.59937	0.000135064	339.77225	0.000388227	184.41905	0.000181654	0	0	0	0	62.21664	0.003012031	0.082360557	0.007341557	0	0.001799611	0	0.001080512	0.003105815	0.001453234	0	57	MYB28	Apple517-U	Apple517	Up	T12_IMG_4102	T12	4102	3315.099071	1677.011146	52.71205829	0.666957377	-0.275574274	1615	132	22.40294394	2.605736644	17.81066406	1615	10752	0.150204613	2605	2441	0	534	1.351324177	0.202975125	1.148349052	1.89E-05	0.30678779	0.327399505	1.479820628
50	T12-MYB28-U-Ctrl	148	CC_FEB42019-1CD-2701.D	P9P14	P09	P1-C-04	P1	C	4	GSL_P09-C-4	T12	MYB28	U	Ctrl	Control	146.7867	0.000706457	6036.21045	0.021366315	564.30084	0.001897761	94.84863	0.000392972	0	0	57.05476	0.000236386	406.2168	0.000464147	630.1582	0.000620711	55.51027	0.000208433	137.33339	0.000135275	156.83522	0.005651653	0.170930519	0.015182085	0.001667463	0.003143774	0	0.001891089	0.003713176	0.004965688	0.001082196	51	MYB28	Ctrl-U	Ctrl	Up	T12_IMG_4102	T12	4102	389	1522.5	11.68246549	0.36396926	1.570796327	100	30	5.193344039	0.281385303	4.716990566	100	10760	0.00929368	5066	5226	0	100	1.352329627	0.012568119	1.339761507	1.17E-06	0.65680991	0.636700919	0.33632287
51	T12-Pad3-D-01_05_16	176	CC_FEB42019-1EH-6101.D	P9P14	P09	P1-E-08	P1	E	8	GSL_P09-E-8	T12	Pad3	D	01_05_16	Treatment	70.60261	0.000339797	1549.66907	0.005485348	53.35522	0.000179435	24.99762	0.000103569	142.33423	0.000484981	191.10422	0.000791773	706.93695	0.000807753	489.31665	0.000481981	0	0	0	0	26.12079	0.002718376	0.043882787	0.001435482	0	0.00082855	0.00387985	0.006334181	0.00646202	0.003855847	0	44	Pad3	01_05_16-D	01_05_16	Down	T12_IMG_4102	T12	4102	2232.218402	1415.529389	102.0746316	0.766789296	0.19253233	5206	267	40.92221934	7.131815877	27.77740221	5206	24878	0.209261195	4346	15033	98	2684	3.126696696	0.654296286	2.47240041	2.63E-05	1.88936536	0.546210461	2.993273543
52	T12-Pad3-D-02_04_12	154	CC_FEB42019-1CJ-7501.D	P9P14	P09	P1-C-10	P1	C	10	GSL_P09-C-10	T12	Pad3	D	02_04_12	Treatment	37.3785	0.000179896	887.66852	0.003142072	24.28274	8.17E-05	13.61203	5.64E-05	68.45708	0.000233257	129.57365	0.000536843	530.82025	0.00060652	352.32071	0.000347039	0	0	0	0	20.24737	0.001439165	0.025136572	0.000653309	0	0.000451173	0.001866053	0.00429474	0.00485216	0.00277631	0	42	Pad3	02_04_12-D	02_04_12	Down	T12_IMG_4102	T12	4102	2945.055851	1402.290629	109.9608672	0.671529198	0.142574003	6947	292	46.97811614	6.07388792	37.3648721	6947	18152	0.382712649	2545	8022	185	2966	2.281364998	0.873107241	1.408257757	4.81E-05	1.008214523	0.319858634	3.273542601
53	T12-Pad3-D-02_04_20	198	CC_FEB42019-1GF-4701.D	P9P14	P09	P1-G-06	P1	G	6	GSL_P09-G-6	T12	Pad3	D	02_04_20	Treatment	43.09788	0.000207422	886.42352	0.003137665	28.59278	9.62E-05	11.49998	4.76E-05	45.37845	0.00015462	85.55647	0.000354473	535.74329	0.000612145	516.21814	0.000508479	0	0	0	0	26.70467	0.001659375	0.025101317	0.000769267	0	0.000381169	0.001236959	0.002835783	0.004897161	0.004067833	0	49	Pad3	02_04_20-D	02_04_20	Down	T12_IMG_4102	T12	4102	1496.985353	1444.574388	139.9958271	0.772759436	0.217443109	9558	371	56.54422745	11.09314108	39.90733676	9558	25642	0.372747836	2157	13265	185	3583	3.222717127	1.201260834	2.021456293	4.68E-05	1.667161013	0.271094331	4.159192825
54	T12-Pad3-D-Apple517	132	CC_FEB42019-1AL-8901.D	P9P14	P09	P1-A-12	P1	A	12	GSL_P09-A-12	T12	Pad3	D	Apple517	Treatment	58.87079	0.000283334	1328.26123	0.004701633	35.7666	0.000120284	20.35284	8.43E-05	80.70921	0.000275004	157.44524	0.000652319	835.9408	0.000955154	292.41031	0.000288027	0	0	0	0	31.58117	0.002266672	0.037613066	0.000962273	0	0.000674598	0.00220003	0.005218549	0.007641228	0.002304212	0	48	Pad3	Apple517-D	Apple517	Down	T12_IMG_4102	T12	4102	3729.505545	1447.88564	106.1541811	0.611974341	0.038537052	6943	282	46.86246949	4.697676396	39.91960462	6943	20648	0.336255327	2270	10364	1732	4671	2.595065254	0.872604516	1.722460737	4.23E-05	1.302559875	0.285296306	3.161434978
55	T12-Pad3-D-Ctrl	125	CC_FEB42019-1AE-3301.D	P9P14	P09	P1-A-05	P1	A	5	GSL_P09-A-5	T12	Pad3	D	Ctrl	Control	87.2097	0.000419724	1952.4939	0.006911224	52.36912	0.000176119	30.88112	0.000127945	203.47853	0.000693321	260.58447	0.001079639	896.24042	0.001024052	321.9631	0.000317136	0	0	0	0	17.86907	0.00335779	0.055289788	0.001408951	0	0.00102356	0.005546566	0.008637115	0.008192419	0.00253709	0	50	Pad3	Ctrl-D	Ctrl	Down	T12_IMG_4102	T12	4102	698.3611111	1431.361111	12.04313236	0.31986761	-0.785398163	108	31	5.421560401	0.275654905	4.907044353	108	19784	0.005458957	3126	16188	0	11	2.486476704	0.013573569	2.472903135	6.86E-07	2.034527137	0.392879406	0.347533632
56	T12-Pad3-U-01_05_16	187	CC_FEB42019-1FG-5401.D	P9P14	P09	P1-F-07	P1	F	7	GSL_P09-F-7	T12	Pad3	U	01_05_16	Treatment	52.98166	0.000254991	1181.39001	0.004181755	43.35575	0.000145807	21.25692	8.81E-05	114.37407	0.000389711	130.17113	0.000539318	1041.23425	0.001189724	430.27325	0.000423823	0	0	0	0	11.37552	0.002039926	0.033454037	0.001166454	0	0.000704564	0.003117691	0.004314544	0.009517789	0.003390581	0	47	Pad3	01_05_16-U	01_05_16	Up	T12_IMG_4102	T12	4102	1849.618435	1476.849289	82.36537795	0.719418937	-0.081474199	3656	207	33.91537755	4.861574979	26.78310058	3656	29032	0.125930008	22319	2395	123	2896	3.648776368	0.459490438	3.18928593	1.58E-05	0.301006455	2.805078526	2.320627803
57	T12-Pad3-U-02_04_12	165	CC_FEB42019-1DI-6801.D	P9P14	P09	P1-D-09	P1	D	9	GSL_P09-D-9	T12	Pad3	U	02_04_12	Treatment	41.45832	0.000199531	963.66852	0.003411088	36.52277	0.000122827	20.44102	8.47E-05	66.96138	0.00022816	105.86882	0.00043863	736.36829	0.000841381	570.66144	0.000562106	0	0	0	0	17.63205	0.001596248	0.027288704	0.000982617	0	0.000677521	0.001825282	0.00350904	0.006731048	0.004496849	0	45	Pad3	02_04_12-U	02_04_12	Up	T12_IMG_4102	T12	4102	2596.395576	1450.345889	125.3930487	0.857735587	-0.006791685	6239	294	45.75768097	11.20827197	28.98522529	6239	28317	0.220327012	14935	6288	24	3864	3.558914316	0.784124957	2.774789358	2.77E-05	0.790283336	1.877048603	3.295964126
58	T12-Pad3-U-02_04_20	209	CC_FEB42019-1HE-4001.D	P9P14	P09	P1-H-05	P1	H	5	GSL_P09-H-5	T12	Pad3	U	02_04_20	Treatment	64.60829	0.000310947	1397.27356	0.004945916	34.90362	0.000117382	19.18222	7.95E-05	85.57983	0.0002916	189.09563	0.000783451	708.76257	0.000809839	613.3465	0.000604151	0	0	0	0	11.63418	0.00248758	0.039567324	0.000939055	0	0.000635798	0.002332797	0.006267606	0.006478708	0.004833211	0	41	Pad3	02_04_20-U	02_04_20	Up	T12_IMG_4102	T12	4102	1125.830564	1394.91923	104.8326245	0.695931603	-0.056073116	6079	279	43.86060311	6.072267739	33.19604208	6079	20006	0.303858842	10042	3159	136	1998	2.514377928	0.764015967	1.750361962	3.82E-05	0.397026886	1.262090531	3.127802691
59	T12-Pad3-U-Apple517	143	CC_FEB42019-1BK-8201.D	P9P14	P09	P1-B-11	P1	B	11	GSL_P09-B-11	T12	Pad3	U	Apple517	Treatment	37.04357	0.000178284	653.59735	0.002313532	38.53588	0.000129597	42.00196	0.00017402	55.21307	0.00018813	88.53477	0.000366812	756.25446	0.000864103	422.29553	0.000415965	0	0	0	0	67.26313	0.001426269	0.018508257	0.001036779	0	0.001392162	0.001505038	0.0029345	0.006912825	0.003327716	0	43	Pad3	Apple517-U	Apple517	Up	T12_IMG_4102	T12	4102	3344.774545	1441.559318	93.31807279	0.754603772	0.109299536	4400	237	37.31442395	6.412126415	23.8244158	4400	25975	0.169393648	10700	10113	760	3363	3.264568964	0.552997245	2.711571719	2.13E-05	1.271013895	1.344788755	2.656950673
60	T12-Pad3-U-Ctrl	136	CC_FEB42019-1BD-2601.D	P9P14	P09	P1-B-04	P1	B	4	GSL_P09-B-4	T12	Pad3	U	Ctrl	Control	64.86378	0.000312177	1202.25757	0.004255619	46.52634	0.000156469	32.21218	0.00013346	127.38541	0.000434046	155.68735	0.000645035	1035.30933	0.001182954	288.98526	0.000284653	0	0	39.60287	3.90E-05	24.70207	0.002497417	0.034044955	0.001251756	0	0.001067678	0.003472364	0.005160283	0.00946363	0.002277223	0.000312073	46	Pad3	Ctrl-U	Ctrl	Up	T12_IMG_4102	T12	4102	355	1414	10.64229425	3.79E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	25005	0.003559288	23949	801	0	89	3.142658207	0.011185626	3.131472581	4.47E-07	0.100670635	3.009938869	0.313901345
61	T12-m2829-D-01_05_16	140	CC_FEB42019-1BH-5801.D	P9P14	P09	P1-B-08	P1	B	8	GSL_P09-B-8	T12	m2829	D	01_05_16	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	2825.65479	0.003228619	454.10544	0.000447298	0	0	93.23845	9.18E-05	102.14354	0	0	0	0	0	0	0	0.02582895	0.003578381	0.000734725	16	m2829	01_05_16-D	01_05_16	Down	T12_IMG_4102	T12	4102	2212.893564	693.1881188	23.64164189	0.372066437	0.893543467	404	67	10.88586088	0.710276832	9.627050791	404	25249	0.016000634	4346	14455	0	29	3.173324418	0.050775202	3.122549217	2.01E-06	1.816721631	0.546210461	0.751121076
62	T12-m2829-D-02_04_12	213	CC_FEB42019-1HI-7201.D	P9P14	P09	P1-H-09	P1	H	9	GSL_P09-H-9	T12	m2829	D	02_04_12	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	2675.38159	0.003056915	543.10376	0.000534962	0	0	0	0	79.7603	0	0	0	0	0	0	0	0.024455321	0.004279693	0	18	m2829	02_04_12-D	02_04_12	Down	T12_IMG_4102	T12	4102	2953.248241	673.1337172	49.46896899	0.571658488	-0.183925017	1563	137	21.88000256	1.928526551	17.93801969	1563	29055	0.053794528	4016	14357	0	412	3.651667035	0.196439703	3.455227332	6.76E-06	1.804404874	0.504735667	1.535874439
63	T12-m2829-D-02_04_20	162	CC_FEB42019-1DF-4401.D	P9P14	P09	P1-D-06	P1	D	6	GSL_P09-D-6	T12	m2829	D	02_04_20	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	2397.93677	0.002739904	662.65149	0.000652717	0	0	45.96262	4.53E-05	96.15034	0	0	0	0	0	0	0	0.021919234	0.005221737	0.000362188	14	m2829	02_04_20-D	02_04_20	Down	T12_IMG_4102	T12	4102	1524.603661	671.2630907	70.11273724	0.775160825	0.175810141	2349	170	27.38947997	5.254326245	19.25455413	2349	24089	0.097513388	1828	13553	3	609	3.027534236	0.29522512	2.732309115	1.23E-05	1.703357196	0.229745219	1.905829596
64	T12-m2829-D-Apple517	191	CC_FEB42019-1FK-8601.D	P9P14	P09	P1-F-11	P1	F	11	GSL_P09-F-11	T12	m2829	D	Apple517	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	1872.42908	0.002139454	366.77576	0.000361277	0	0	199.4536	0.000196463	180.99567	0	0	0	0	0	0	0	0.017115635	0.002890217	0.001571707	20	m2829	Apple517-D	Apple517	Down	T12_IMG_4102	T12	4102	3748.452407	682.4391768	64.46370755	0.536447115	0.868166443	2721	180	29.08907319	2.466889409	24.83213084	2721	26057	0.104424915	5331	8734	0	378	3.274874822	0.341978524	2.932896298	1.31E-05	1.097699531	0.670006435	2.01793722
65	T12-m2829-D-Ctrl	184	CC_FEB42019-1FD-3001.D	P9P14	P09	P1-F-04	P1	F	4	GSL_P09-F-4	T12	m2829	D	Ctrl	Control	0	0	0	0	0	0	0	0	0	0	0	0	1966.87512	0.002247369	508.45721	0.000500835	0	0	0	0	54.17899	0	0	0	0	0	0	0	0.017978954	0.004006676	0	12	m2829	Ctrl-D	Ctrl	Down	T12_IMG_4102	T12	4102	689	663	10.64229425	0	0	89	28	4.877472991	0.259615252	4.472135955	89	21511	0.004137418	3774	17202	0	0	2.703528122	0.011185626	2.692342496	5.20E-07	2.161967866	0.474320819	0.313901345
66	T12-m2829-U-01_05_16	151	CC_FEB42019-1CG-5101.D	P9P14	P09	P1-C-07	P1	C	7	GSL_P09-C-7	T12	m2829	U	01_05_16	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	2358.41772	0.002694749	734.20166	0.000723195	0	0	16.43081	1.62E-05	45.57256	0	0	0	0	0	0	0	0.021557995	0.005785557	0.000129476	15	m2829	01_05_16-U	01_05_16	Up	T12_IMG_4102	T12	4102	1856.407547	663.1811321	29.67360935	0.630205715	0.069183808	530	79	12.59849501	1.442456062	9.647969734	530	21919	0.024179935	19999	1204	77	326	2.754806049	0.066611032	2.688195017	3.04E-06	0.151320155	2.51349816	0.885650224
67	T12-m2829-U-02_04_12	129	CC_FEB42019-1AI-6501.D	P9P14	P09	P1-A-09	P1	A	9	GSL_P09-A-9	T12	m2829	U	02_04_12	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	2934.64209	0.003353149	667.02032	0.00065702	0	0	0	0	117.87186	0	0	0	0	0	0	0	0.026825188	0.005256164	0	17	m2829	02_04_12-U	02_04_12	Up	T12_IMG_4102	T12	4102	2598.255019	663.1134021	53.84699347	0.568828773	0.70302642	1843	146	23.84395288	2.27419289	19.46456524	1843	34164	0.053945674	16819	13941	0	634	4.293772246	0.231630437	4.062141809	6.78E-06	1.752121499	2.113831969	1.6367713
